Best mean reward updated 3.710 -> 3.880, model saved
901001: done 493 games, mean reward 4.060, eps 0.11, speed 104.15 f/s, time till now 8635.417 s
Best mean reward updated 3.880 -> 4.060, model saved
903521: done 494 games, mean reward 4.300, eps 0.11, speed 103.72 f/s, time till now 8659.714 s
Best mean reward updated 4.060 -> 4.300, model saved
906292: done 495 games, mean reward 4.490, eps 0.11, speed 104.04 f/s, time till now 8686.347 s
Best mean reward updated 4.300 -> 4.490, model saved
909382: done 496 games, mean reward 4.570, eps 0.11, speed 103.85 f/s, time till now 8716.103 s
Best mean reward updated 4.490 -> 4.570, model saved
911398: done 497 games, mean reward 4.790, eps 0.11, speed 103.46 f/s, time till now 8735.589 s
Best mean reward updated 4.570 -> 4.790, model saved
913792: done 498 games, mean reward 5.000, eps 0.11, speed 104.36 f/s, time till now 8758.529 s
Best mean reward updated 4.790 -> 5.000, model saved
916482: done 499 games, mean reward 5.120, eps 0.11, speed 103.91 f/s, time till now 8784.417 s
Best mean reward updated 5.000 -> 5.120, model saved
919027: done 500 games, mean reward 5.290, eps 0.11, speed 104.34 f/s, time till now 8808.808 s
Best mean reward updated 5.120 -> 5.290, model saved
921481: done 501 games, mean reward 5.420, eps 0.11, speed 104.55 f/s, time till now 8832.281 s
Best mean reward updated 5.290 -> 5.420, model saved
924103: done 502 games, mean reward 5.620, eps 0.11, speed 102.49 f/s, time till now 8857.865 s
Best mean reward updated 5.420 -> 5.620, model saved
926372: done 503 games, mean reward 5.760, eps 0.11, speed 100.96 f/s, time till now 8880.339 s
Best mean reward updated 5.620 -> 5.760, model saved
929506: done 504 games, mean reward 5.860, eps 0.11, speed 102.41 f/s, time till now 8910.941 s
Best mean reward updated 5.760 -> 5.860, model saved
932305: done 505 games, mean reward 6.010, eps 0.11, speed 102.27 f/s, time till now 8938.310 s
Best mean reward updated 5.860 -> 6.010, model saved
935113: done 506 games, mean reward 6.190, eps 0.11, speed 102.29 f/s, time till now 8965.761 s
Best mean reward updated 6.010 -> 6.190, model saved
937785: done 507 games, mean reward 6.240, eps 0.11, speed 103.87 f/s, time till now 8991.487 s
Best mean reward updated 6.190 -> 6.240, model saved
939921: done 508 games, mean reward 6.340, eps 0.11, speed 104.57 f/s, time till now 9011.912 s
Best mean reward updated 6.240 -> 6.340, model saved
942711: done 509 games, mean reward 6.330, eps 0.11, speed 104.41 f/s, time till now 9038.634 s
945195: done 510 games, mean reward 6.450, eps 0.11, speed 104.14 f/s, time till now 9062.486 s
Best mean reward updated 6.340 -> 6.450, model saved
948336: done 511 games, mean reward 6.490, eps 0.11, speed 104.14 f/s, time till now 9092.649 s
Best mean reward updated 6.450 -> 6.490, model saved
951342: done 512 games, mean reward 6.510, eps 0.11, speed 104.35 f/s, time till now 9121.454 s
Best mean reward updated 6.490 -> 6.510, model saved
954332: done 513 games, mean reward 6.530, eps 0.11, speed 103.58 f/s, time till now 9150.321 s
Best mean reward updated 6.510 -> 6.530, model saved
956804: done 514 games, mean reward 6.610, eps 0.11, speed 104.27 f/s, time till now 9174.029 s
Best mean reward updated 6.530 -> 6.610, model saved
959632: done 515 games, mean reward 6.620, eps 0.11, speed 104.09 f/s, time till now 9201.199 s
Best mean reward updated 6.610 -> 6.620, model saved
961858: done 516 games, mean reward 6.730, eps 0.11, speed 103.43 f/s, time till now 9222.720 s
Best mean reward updated 6.620 -> 6.730, model saved
964354: done 517 games, mean reward 6.800, eps 0.11, speed 103.99 f/s, time till now 9246.722 s
Best mean reward updated 6.730 -> 6.800, model saved
966782: done 518 games, mean reward 6.840, eps 0.11, speed 104.50 f/s, time till now 9269.955 s
Best mean reward updated 6.800 -> 6.840, model saved
968896: done 519 games, mean reward 6.950, eps 0.11, speed 103.89 f/s, time till now 9290.305 s
Best mean reward updated 6.840 -> 6.950, model saved
971442: done 520 games, mean reward 7.010, eps 0.11, speed 104.25 f/s, time till now 9314.728 s
Best mean reward updated 6.950 -> 7.010, model saved
974431: done 521 games, mean reward 7.010, eps 0.11, speed 104.46 f/s, time till now 9343.341 s
977462: done 522 games, mean reward 6.930, eps 0.11, speed 103.98 f/s, time till now 9372.490 s
980276: done 523 games, mean reward 6.970, eps 0.11, speed 104.59 f/s, time till now 9399.395 s
982829: done 524 games, mean reward 7.010, eps 0.11, speed 104.69 f/s, time till now 9423.781 s
985402: done 525 games, mean reward 7.040, eps 0.11, speed 104.16 f/s, time till now 9448.483 s
Best mean reward updated 7.010 -> 7.040, model saved
987949: done 526 games, mean reward 7.080, eps 0.11, speed 103.93 f/s, time till now 9472.990 s
Best mean reward updated 7.040 -> 7.080, model saved
991012: done 527 games, mean reward 7.090, eps 0.11, speed 104.33 f/s, time till now 9502.349 s
Best mean reward updated 7.080 -> 7.090, model saved
993332: done 528 games, mean reward 7.240, eps 0.11, speed 104.18 f/s, time till now 9524.618 s
Best mean reward updated 7.090 -> 7.240, model saved
996006: done 529 games, mean reward 7.220, eps 0.11, speed 103.85 f/s, time till now 9550.366 s
998369: done 530 games, mean reward 7.420, eps 0.11, speed 104.24 f/s, time till now 9573.034 s
Best mean reward updated 7.240 -> 7.420, model saved
1000655: done 531 games, mean reward 7.470, eps 0.11, speed 103.96 f/s, time till now 9595.023 s
Best mean reward updated 7.420 -> 7.470, model saved
1003522: done 532 games, mean reward 7.500, eps 0.11, speed 104.18 f/s, time till now 9622.543 s
Best mean reward updated 7.470 -> 7.500, model saved
1006172: done 533 games, mean reward 7.530, eps 0.11, speed 104.25 f/s, time till now 9647.962 s
Best mean reward updated 7.500 -> 7.530, model saved
1008897: done 534 games, mean reward 7.510, eps 0.11, speed 104.29 f/s, time till now 9674.092 s
1011415: done 535 games, mean reward 7.560, eps 0.11, speed 104.12 f/s, time till now 9698.275 s
Best mean reward updated 7.530 -> 7.560, model saved
1013815: done 536 games, mean reward 7.500, eps 0.11, speed 104.41 f/s, time till now 9721.262 s
1015962: done 537 games, mean reward 7.540, eps 0.11, speed 104.15 f/s, time till now 9741.877 s
1018636: done 538 games, mean reward 7.590, eps 0.11, speed 104.55 f/s, time till now 9767.452 s
Best mean reward updated 7.560 -> 7.590, model saved
1021172: done 539 games, mean reward 7.600, eps 0.11, speed 103.84 f/s, time till now 9791.874 s
Best mean reward updated 7.590 -> 7.600, model saved
1023778: done 540 games, mean reward 7.580, eps 0.11, speed 104.22 f/s, time till now 9816.879 s
1025813: done 541 games, mean reward 7.580, eps 0.11, speed 104.43 f/s, time till now 9836.367 s
1027924: done 542 games, mean reward 7.660, eps 0.11, speed 103.48 f/s, time till now 9856.767 s
Best mean reward updated 7.600 -> 7.660, model saved
1030031: done 543 games, mean reward 7.740, eps 0.11, speed 104.42 f/s, time till now 9876.946 s
Best mean reward updated 7.660 -> 7.740, model saved
1032500: done 544 games, mean reward 7.780, eps 0.11, speed 104.09 f/s, time till now 9900.667 s
Best mean reward updated 7.740 -> 7.780, model saved
1034394: done 545 games, mean reward 7.910, eps 0.11, speed 104.60 f/s, time till now 9918.774 s
Best mean reward updated 7.780 -> 7.910, model saved
1037145: done 546 games, mean reward 7.880, eps 0.11, speed 104.27 f/s, time till now 9945.158 s
1039638: done 547 games, mean reward 7.840, eps 0.10, speed 104.30 f/s, time till now 9969.061 s
1043045: done 548 games, mean reward 7.740, eps 0.10, speed 104.22 f/s, time till now 10001.752 s
1045314: done 549 games, mean reward 7.840, eps 0.10, speed 103.93 f/s, time till now 10023.584 s
1048772: done 550 games, mean reward 7.830, eps 0.10, speed 104.36 f/s, time till now 10056.721 s
1050869: done 551 games, mean reward 7.900, eps 0.10, speed 104.47 f/s, time till now 10076.793 s
1054245: done 552 games, mean reward 7.850, eps 0.10, speed 103.67 f/s, time till now 10109.357 s
1056731: done 553 games, mean reward 7.890, eps 0.10, speed 104.20 f/s, time till now 10133.216 s
1060074: done 554 games, mean reward 7.950, eps 0.10, speed 103.59 f/s, time till now 10165.488 s
Best mean reward updated 7.910 -> 7.950, model saved
1062498: done 555 games, mean reward 7.920, eps 0.10, speed 103.83 f/s, time till now 10188.835 s
1065330: done 556 games, mean reward 7.940, eps 0.10, speed 104.14 f/s, time till now 10216.030 s
1067690: done 557 games, mean reward 7.980, eps 0.10, speed 103.88 f/s, time till now 10238.749 s
Best mean reward updated 7.950 -> 7.980, model saved
1070048: done 558 games, mean reward 8.160, eps 0.10, speed 103.94 f/s, time till now 10261.434 s
Best mean reward updated 7.980 -> 8.160, model saved
1072402: done 559 games, mean reward 8.170, eps 0.10, speed 104.00 f/s, time till now 10284.068 s
Best mean reward updated 8.160 -> 8.170, model saved
1075159: done 560 games, mean reward 8.160, eps 0.10, speed 104.28 f/s, time till now 10310.508 s
1077562: done 561 games, mean reward 8.230, eps 0.10, speed 104.06 f/s, time till now 10333.601 s
Best mean reward updated 8.170 -> 8.230, model saved
1080202: done 562 games, mean reward 8.190, eps 0.10, speed 102.31 f/s, time till now 10359.404 s
1082969: done 563 games, mean reward 8.240, eps 0.10, speed 103.77 f/s, time till now 10386.069 s
Best mean reward updated 8.230 -> 8.240, model saved
1085439: done 564 games, mean reward 8.370, eps 0.10, speed 101.57 f/s, time till now 10410.387 s
Best mean reward updated 8.240 -> 8.370, model saved
1087564: done 565 games, mean reward 8.440, eps 0.10, speed 99.37 f/s, time till now 10431.773 s
Best mean reward updated 8.370 -> 8.440, model saved
1089619: done 566 games, mean reward 8.590, eps 0.10, speed 101.88 f/s, time till now 10451.943 s
Best mean reward updated 8.440 -> 8.590, model saved
1092028: done 567 games, mean reward 8.610, eps 0.10, speed 103.55 f/s, time till now 10475.208 s
Best mean reward updated 8.590 -> 8.610, model saved
1094289: done 568 games, mean reward 8.680, eps 0.10, speed 104.18 f/s, time till now 10496.911 s
Best mean reward updated 8.610 -> 8.680, model saved
1096803: done 569 games, mean reward 8.820, eps 0.10, speed 103.20 f/s, time till now 10521.271 s
Best mean reward updated 8.680 -> 8.820, model saved
1099874: done 570 games, mean reward 8.770, eps 0.10, speed 103.64 f/s, time till now 10550.902 s
1102511: done 571 games, mean reward 8.810, eps 0.10, speed 102.10 f/s, time till now 10576.730 s
1105550: done 572 games, mean reward 8.880, eps 0.10, speed 103.93 f/s, time till now 10605.972 s
Best mean reward updated 8.820 -> 8.880, model saved
1107976: done 573 games, mean reward 9.060, eps 0.10, speed 104.13 f/s, time till now 10629.269 s
Best mean reward updated 8.880 -> 9.060, model saved
1110459: done 574 games, mean reward 9.160, eps 0.10, speed 103.93 f/s, time till now 10653.161 s
Best mean reward updated 9.060 -> 9.160, model saved
1112489: done 575 games, mean reward 9.310, eps 0.10, speed 103.97 f/s, time till now 10672.686 s
Best mean reward updated 9.160 -> 9.310, model saved
1114650: done 576 games, mean reward 9.370, eps 0.10, speed 104.22 f/s, time till now 10693.421 s
Best mean reward updated 9.310 -> 9.370, model saved
1117286: done 577 games, mean reward 9.310, eps 0.10, speed 103.54 f/s, time till now 10718.880 s
1119551: done 578 games, mean reward 9.420, eps 0.10, speed 103.79 f/s, time till now 10740.703 s
Best mean reward updated 9.370 -> 9.420, model saved
1122539: done 579 games, mean reward 9.380, eps 0.10, speed 102.77 f/s, time till now 10769.778 s
1124954: done 580 games, mean reward 9.450, eps 0.10, speed 103.39 f/s, time till now 10793.137 s
Best mean reward updated 9.420 -> 9.450, model saved
1127397: done 581 games, mean reward 9.490, eps 0.10, speed 103.59 f/s, time till now 10816.721 s
Best mean reward updated 9.450 -> 9.490, model saved
1129720: done 582 games, mean reward 9.490, eps 0.10, speed 103.01 f/s, time till now 10839.272 s
1131898: done 583 games, mean reward 9.480, eps 0.10, speed 103.11 f/s, time till now 10860.396 s
1134550: done 584 games, mean reward 9.460, eps 0.10, speed 104.28 f/s, time till now 10885.828 s
1137201: done 585 games, mean reward 9.390, eps 0.10, speed 104.19 f/s, time till now 10911.271 s
1140370: done 586 games, mean reward 9.200, eps 0.10, speed 104.49 f/s, time till now 10941.601 s
1142547: done 587 games, mean reward 9.250, eps 0.10, speed 104.21 f/s, time till now 10962.492 s
1144978: done 588 games, mean reward 9.230, eps 0.10, speed 103.91 f/s, time till now 10985.888 s
1147271: done 589 games, mean reward 9.270, eps 0.10, speed 104.01 f/s, time till now 11007.933 s
1149636: done 590 games, mean reward 9.300, eps 0.10, speed 103.95 f/s, time till now 11030.686 s
1152444: done 591 games, mean reward 9.200, eps 0.10, speed 104.20 f/s, time till now 11057.634 s
1154431: done 592 games, mean reward 9.250, eps 0.10, speed 103.74 f/s, time till now 11076.787 s
1156994: done 593 games, mean reward 9.220, eps 0.10, speed 103.30 f/s, time till now 11101.597 s
1159158: done 594 games, mean reward 9.250, eps 0.10, speed 103.29 f/s, time till now 11122.547 s
1161599: done 595 games, mean reward 9.290, eps 0.10, speed 104.12 f/s, time till now 11145.991 s
1164525: done 596 games, mean reward 9.300, eps 0.10, speed 103.59 f/s, time till now 11174.235 s
1166872: done 597 games, mean reward 9.260, eps 0.10, speed 104.08 f/s, time till now 11196.785 s
1170263: done 598 games, mean reward 9.130, eps 0.10, speed 104.39 f/s, time till now 11229.269 s
1173098: done 599 games, mean reward 9.080, eps 0.10, speed 104.08 f/s, time till now 11256.507 s
1175728: done 600 games, mean reward 9.090, eps 0.10, speed 104.59 f/s, time till now 11281.654 s
1178842: done 601 games, mean reward 9.020, eps 0.10, speed 103.97 f/s, time till now 11311.605 s
1181276: done 602 games, mean reward 9.020, eps 0.10, speed 103.93 f/s, time till now 11335.025 s
1183542: done 603 games, mean reward 9.030, eps 0.10, speed 103.22 f/s, time till now 11356.978 s
1186072: done 604 games, mean reward 9.080, eps 0.10, speed 102.63 f/s, time till now 11381.630 s
1188945: done 605 games, mean reward 9.030, eps 0.10, speed 101.70 f/s, time till now 11409.881 s
1191380: done 606 games, mean reward 9.060, eps 0.10, speed 100.86 f/s, time till now 11434.023 s
1194000: done 607 games, mean reward 9.070, eps 0.10, speed 100.46 f/s, time till now 11460.103 s
1196963: done 608 games, mean reward 8.980, eps 0.10, speed 100.41 f/s, time till now 11489.612 s
1199523: done 609 games, mean reward 9.020, eps 0.10, speed 100.24 f/s, time till now 11515.150 s
1202243: done 610 games, mean reward 8.990, eps 0.10, speed 100.69 f/s, time till now 11542.165 s
1204430: done 611 games, mean reward 9.120, eps 0.10, speed 100.69 f/s, time till now 11563.885 s
1206945: done 612 games, mean reward 9.220, eps 0.10, speed 103.68 f/s, time till now 11588.142 s
1209466: done 613 games, mean reward 9.280, eps 0.10, speed 103.60 f/s, time till now 11612.476 s
1211767: done 614 games, mean reward 9.270, eps 0.10, speed 103.96 f/s, time till now 11634.610 s
1214565: done 615 games, mean reward 9.370, eps 0.10, speed 103.66 f/s, time till now 11661.603 s
1216684: done 616 games, mean reward 9.390, eps 0.10, speed 104.08 f/s, time till now 11681.962 s
1219381: done 617 games, mean reward 9.370, eps 0.10, speed 103.78 f/s, time till now 11707.950 s
1222247: done 618 games, mean reward 9.370, eps 0.10, speed 103.44 f/s, time till now 11735.657 s
1224385: done 619 games, mean reward 9.380, eps 0.10, speed 103.89 f/s, time till now 11756.237 s
1226698: done 620 games, mean reward 9.410, eps 0.10, speed 104.40 f/s, time till now 11778.393 s
1229012: done 621 games, mean reward 9.490, eps 0.10, speed 104.26 f/s, time till now 11800.588 s
1231666: done 622 games, mean reward 9.540, eps 0.10, speed 104.02 f/s, time till now 11826.101 s
Best mean reward updated 9.490 -> 9.540, model saved
1234227: done 623 games, mean reward 9.580, eps 0.10, speed 103.68 f/s, time till now 11850.803 s
Best mean reward updated 9.540 -> 9.580, model saved
1236105: done 624 games, mean reward 9.650, eps 0.10, speed 104.47 f/s, time till now 11868.779 s
Best mean reward updated 9.580 -> 9.650, model saved
1238375: done 625 games, mean reward 9.720, eps 0.10, speed 103.90 f/s, time till now 11890.627 s
Best mean reward updated 9.650 -> 9.720, model saved
1240966: done 626 games, mean reward 9.720, eps 0.10, speed 104.26 f/s, time till now 11915.478 s
1243453: done 627 games, mean reward 9.790, eps 0.10, speed 104.42 f/s, time till now 11939.295 s
Best mean reward updated 9.720 -> 9.790, model saved
1245477: done 628 games, mean reward 9.810, eps 0.10, speed 104.29 f/s, time till now 11958.702 s
Best mean reward updated 9.790 -> 9.810, model saved
1247834: done 629 games, mean reward 9.850, eps 0.10, speed 103.70 f/s, time till now 11981.431 s
Best mean reward updated 9.810 -> 9.850, model saved
1249744: done 630 games, mean reward 9.890, eps 0.10, speed 103.86 f/s, time till now 11999.821 s
Best mean reward updated 9.850 -> 9.890, model saved
1252145: done 631 games, mean reward 9.880, eps 0.10, speed 102.71 f/s, time till now 12023.197 s
1254547: done 632 games, mean reward 9.940, eps 0.10, speed 102.77 f/s, time till now 12046.569 s
Best mean reward updated 9.890 -> 9.940, model saved
1256562: done 633 games, mean reward 10.040, eps 0.10, speed 103.37 f/s, time till now 12066.062 s
Best mean reward updated 9.940 -> 10.040, model saved
1258992: done 634 games, mean reward 10.080, eps 0.10, speed 103.57 f/s, time till now 12089.526 s
Best mean reward updated 10.040 -> 10.080, model saved
1261364: done 635 games, mean reward 10.100, eps 0.10, speed 103.85 f/s, time till now 12112.366 s
Best mean reward updated 10.080 -> 10.100, model saved
1263458: done 636 games, mean reward 10.170, eps 0.10, speed 103.54 f/s, time till now 12132.591 s
Best mean reward updated 10.100 -> 10.170, model saved
1265790: done 637 games, mean reward 10.150, eps 0.10, speed 103.64 f/s, time till now 12155.091 s
1268264: done 638 games, mean reward 10.160, eps 0.10, speed 104.04 f/s, time till now 12178.871 s
1270584: done 639 games, mean reward 10.190, eps 0.10, speed 103.78 f/s, time till now 12201.225 s
Best mean reward updated 10.170 -> 10.190, model saved
1272900: done 640 games, mean reward 10.210, eps 0.10, speed 103.45 f/s, time till now 12223.612 s
Best mean reward updated 10.190 -> 10.210, model saved
1275141: done 641 games, mean reward 10.180, eps 0.10, speed 103.88 f/s, time till now 12245.186 s
1277353: done 642 games, mean reward 10.150, eps 0.10, speed 104.04 f/s, time till now 12266.447 s
1279885: done 643 games, mean reward 10.100, eps 0.10, speed 103.95 f/s, time till now 12290.806 s
1282636: done 644 games, mean reward 10.080, eps 0.10, speed 103.77 f/s, time till now 12317.318 s
1285377: done 645 games, mean reward 9.960, eps 0.10, speed 103.13 f/s, time till now 12343.895 s
1287584: done 646 games, mean reward 10.030, eps 0.10, speed 103.56 f/s, time till now 12365.206 s
1290443: done 647 games, mean reward 10.020, eps 0.10, speed 103.38 f/s, time till now 12392.861 s
1292583: done 648 games, mean reward 10.160, eps 0.10, speed 103.53 f/s, time till now 12413.531 s
1295255: done 649 games, mean reward 10.090, eps 0.10, speed 103.98 f/s, time till now 12439.229 s
1297720: done 650 games, mean reward 10.170, eps 0.10, speed 103.44 f/s, time till now 12463.060 s
1299821: done 651 games, mean reward 10.170, eps 0.10, speed 103.81 f/s, time till now 12483.299 s
1302193: done 652 games, mean reward 10.270, eps 0.10, speed 104.11 f/s, time till now 12506.083 s
Best mean reward updated 10.210 -> 10.270, model saved
1304406: done 653 games, mean reward 10.290, eps 0.10, speed 103.68 f/s, time till now 12527.427 s
Best mean reward updated 10.270 -> 10.290, model saved
1306429: done 654 games, mean reward 10.390, eps 0.10, speed 103.49 f/s, time till now 12546.974 s
Best mean reward updated 10.290 -> 10.390, model saved
1308296: done 655 games, mean reward 10.470, eps 0.10, speed 103.55 f/s, time till now 12565.004 s
Best mean reward updated 10.390 -> 10.470, model saved
1311204: done 656 games, mean reward 10.340, eps 0.10, speed 104.10 f/s, time till now 12592.938 s
1313729: done 657 games, mean reward 10.330, eps 0.10, speed 103.32 f/s, time till now 12617.377 s
1316286: done 658 games, mean reward 10.300, eps 0.10, speed 103.57 f/s, time till now 12642.065 s
1319099: done 659 games, mean reward 10.260, eps 0.10, speed 103.63 f/s, time till now 12669.210 s
1322008: done 660 games, mean reward 10.240, eps 0.10, speed 103.76 f/s, time till now 12697.245 s
1324424: done 661 games, mean reward 10.230, eps 0.10, speed 103.72 f/s, time till now 12720.539 s
1326862: done 662 games, mean reward 10.270, eps 0.10, speed 103.63 f/s, time till now 12744.064 s
1329434: done 663 games, mean reward 10.350, eps 0.10, speed 103.96 f/s, time till now 12768.804 s
1332359: done 664 games, mean reward 10.250, eps 0.10, speed 100.30 f/s, time till now 12797.966 s
1334298: done 665 games, mean reward 10.290, eps 0.10, speed 102.04 f/s, time till now 12816.970 s
1336734: done 666 games, mean reward 10.270, eps 0.10, speed 103.84 f/s, time till now 12840.429 s
1339385: done 667 games, mean reward 10.210, eps 0.10, speed 103.83 f/s, time till now 12865.961 s
1342022: done 668 games, mean reward 10.130, eps 0.10, speed 104.09 f/s, time till now 12891.296 s
1344509: done 669 games, mean reward 10.140, eps 0.10, speed 103.88 f/s, time till now 12915.236 s
1346929: done 670 games, mean reward 10.190, eps 0.10, speed 103.34 f/s, time till now 12938.653 s
1349077: done 671 games, mean reward 10.220, eps 0.10, speed 103.12 f/s, time till now 12959.484 s
1351542: done 672 games, mean reward 10.280, eps 0.10, speed 103.75 f/s, time till now 12983.243 s
1354614: done 673 games, mean reward 10.130, eps 0.10, speed 103.84 f/s, time till now 13012.826 s
1357425: done 674 games, mean reward 10.100, eps 0.10, speed 104.16 f/s, time till now 13039.813 s
1359972: done 675 games, mean reward 10.050, eps 0.10, speed 103.59 f/s, time till now 13064.401 s
1362561: done 676 games, mean reward 9.950, eps 0.10, speed 104.25 f/s, time till now 13089.235 s
1365429: done 677 games, mean reward 9.950, eps 0.10, speed 103.53 f/s, time till now 13116.937 s
1368155: done 678 games, mean reward 9.890, eps 0.10, speed 103.80 f/s, time till now 13143.199 s
1370812: done 679 games, mean reward 9.950, eps 0.10, speed 103.61 f/s, time till now 13168.843 s
1373593: done 680 games, mean reward 9.940, eps 0.10, speed 103.54 f/s, time till now 13195.703 s
1375823: done 681 games, mean reward 9.930, eps 0.10, speed 104.18 f/s, time till now 13217.109 s
1378773: done 682 games, mean reward 9.800, eps 0.10, speed 103.86 f/s, time till now 13245.513 s
1381144: done 683 games, mean reward 9.780, eps 0.10, speed 102.78 f/s, time till now 13268.582 s
1383880: done 684 games, mean reward 9.750, eps 0.10, speed 103.85 f/s, time till now 13294.928 s
1386052: done 685 games, mean reward 9.770, eps 0.10, speed 104.36 f/s, time till now 13315.740 s
1388959: done 686 games, mean reward 9.790, eps 0.10, speed 103.92 f/s, time till now 13343.714 s
1391217: done 687 games, mean reward 9.780, eps 0.10, speed 103.69 f/s, time till now 13365.491 s
1393588: done 688 games, mean reward 9.790, eps 0.10, speed 104.04 f/s, time till now 13388.281 s
1395911: done 689 games, mean reward 9.800, eps 0.10, speed 103.66 f/s, time till now 13410.691 s
1398245: done 690 games, mean reward 9.790, eps 0.10, speed 103.40 f/s, time till now 13433.263 s
1401231: done 691 games, mean reward 9.810, eps 0.10, speed 103.44 f/s, time till now 13462.131 s
1403464: done 692 games, mean reward 9.800, eps 0.10, speed 104.02 f/s, time till now 13483.599 s
1406322: done 693 games, mean reward 9.740, eps 0.10, speed 103.78 f/s, time till now 13511.137 s
1409026: done 694 games, mean reward 9.680, eps 0.10, speed 103.96 f/s, time till now 13537.149 s
1411707: done 695 games, mean reward 9.630, eps 0.10, speed 103.81 f/s, time till now 13562.974 s
1413311: done 696 games, mean reward 9.430, eps 0.10, speed 103.06 f/s, time till now 13578.538 s
1415469: done 697 games, mean reward 9.460, eps 0.10, speed 103.14 f/s, time till now 13599.461 s
1417374: done 698 games, mean reward 9.640, eps 0.10, speed 103.99 f/s, time till now 13617.780 s
1419724: done 699 games, mean reward 9.710, eps 0.10, speed 103.50 f/s, time till now 13640.485 s
1422108: done 700 games, mean reward 9.720, eps 0.10, speed 103.51 f/s, time till now 13663.517 s
1424756: done 701 games, mean reward 9.760, eps 0.10, speed 103.54 f/s, time till now 13689.091 s
1427320: done 702 games, mean reward 9.770, eps 0.10, speed 103.49 f/s, time till now 13713.867 s
1430034: done 703 games, mean reward 9.730, eps 0.10, speed 103.82 f/s, time till now 13740.009 s
1432742: done 704 games, mean reward 9.710, eps 0.10, speed 103.50 f/s, time till now 13766.174 s
1435148: done 705 games, mean reward 9.810, eps 0.10, speed 103.93 f/s, time till now 13789.324 s
1437729: done 706 games, mean reward 9.790, eps 0.10, speed 104.57 f/s, time till now 13814.006 s
1439902: done 707 games, mean reward 9.870, eps 0.10, speed 103.58 f/s, time till now 13834.985 s
1442395: done 708 games, mean reward 9.910, eps 0.10, speed 103.61 f/s, time till now 13859.048 s
1445127: done 709 games, mean reward 9.870, eps 0.10, speed 103.44 f/s, time till now 13885.458 s
1447709: done 710 games, mean reward 9.870, eps 0.10, speed 103.72 f/s, time till now 13910.352 s
1450363: done 711 games, mean reward 9.710, eps 0.10, speed 104.00 f/s, time till now 13935.871 s
1452782: done 712 games, mean reward 9.660, eps 0.10, speed 103.49 f/s, time till now 13959.245 s
1455502: done 713 games, mean reward 9.630, eps 0.10, speed 104.18 f/s, time till now 13985.354 s
1458347: done 714 games, mean reward 9.570, eps 0.10, speed 103.51 f/s, time till now 14012.838 s
1460927: done 715 games, mean reward 9.630, eps 0.10, speed 103.96 f/s, time till now 14037.656 s
1463244: done 716 games, mean reward 9.600, eps 0.10, speed 104.23 f/s, time till now 14059.885 s
1465891: done 717 games, mean reward 9.600, eps 0.10, speed 103.57 f/s, time till now 14085.442 s
1468614: done 718 games, mean reward 9.580, eps 0.10, speed 104.13 f/s, time till now 14111.593 s
1471296: done 719 games, mean reward 9.530, eps 0.10, speed 103.73 f/s, time till now 14137.449 s
1474183: done 720 games, mean reward 9.460, eps 0.10, speed 103.48 f/s, time till now 14165.349 s
1476550: done 721 games, mean reward 9.450, eps 0.10, speed 103.54 f/s, time till now 14188.211 s
1479419: done 722 games, mean reward 9.430, eps 0.10, speed 103.72 f/s, time till now 14215.871 s
1482053: done 723 games, mean reward 9.430, eps 0.10, speed 103.59 f/s, time till now 14241.298 s
1484753: done 724 games, mean reward 9.350, eps 0.10, speed 104.04 f/s, time till now 14267.249 s
1487747: done 725 games, mean reward 9.260, eps 0.10, speed 104.08 f/s, time till now 14296.016 s
1490613: done 726 games, mean reward 9.240, eps 0.10, speed 103.41 f/s, time till now 14323.732 s
1492996: done 727 games, mean reward 9.250, eps 0.10, speed 103.95 f/s, time till now 14346.657 s
1495682: done 728 games, mean reward 9.180, eps 0.10, speed 103.36 f/s, time till now 14372.642 s
1498052: done 729 games, mean reward 9.220, eps 0.10, speed 103.96 f/s, time till now 14395.440 s
1500673: done 730 games, mean reward 9.170, eps 0.10, speed 103.83 f/s, time till now 14420.683 s
1503000: done 731 games, mean reward 9.180, eps 0.10, speed 103.65 f/s, time till now 14443.132 s
1505814: done 732 games, mean reward 9.130, eps 0.10, speed 103.55 f/s, time till now 14470.307 s
1507727: done 733 games, mean reward 9.140, eps 0.10, speed 103.24 f/s, time till now 14488.837 s
1510175: done 734 games, mean reward 9.130, eps 0.10, speed 103.91 f/s, time till now 14512.395 s
1512736: done 735 games, mean reward 9.120, eps 0.10, speed 103.98 f/s, time till now 14537.025 s
1515118: done 736 games, mean reward 9.080, eps 0.10, speed 103.40 f/s, time till now 14560.062 s
1517269: done 737 games, mean reward 9.080, eps 0.10, speed 103.70 f/s, time till now 14580.805 s
1519482: done 738 games, mean reward 9.110, eps 0.10, speed 103.96 f/s, time till now 14602.091 s
1521542: done 739 games, mean reward 9.130, eps 0.10, speed 103.76 f/s, time till now 14621.944 s
1523552: done 740 games, mean reward 9.160, eps 0.10, speed 103.68 f/s, time till now 14641.331 s
1525480: done 741 games, mean reward 9.200, eps 0.10, speed 103.79 f/s, time till now 14659.907 s
1527858: done 742 games, mean reward 9.160, eps 0.10, speed 103.81 f/s, time till now 14682.815 s
1530549: done 743 games, mean reward 9.140, eps 0.10, speed 104.13 f/s, time till now 14708.657 s
